chrom	start	end	strand	gene
chr12	132986841	133011478	+	ZNF26
chr12	133041468	133063275	+	ZNF84
chr12	133081321	133106648	+	ZNF140
chr12	133106947	133121918	-	ZNF891
chr12	133144493	133156965	+	ZNF10
chr12	133144493	133202159	+	CTD-2140B24.4
chr12	133181998	133204527	+	ZNF268
chr12	133218888	133234356	-	ANHX
chr13	19173866	19181747	-	TUBA3C
chr13	19423065	19503234	-	TPTE2
chr13	19633749	19671872	+	MPHOSPH8
chr13	19677803	19782757	-	PSPC1
chr13	19824480	19852180	-	ZMYM5
chr13	19993073	20086011	+	ZMYM2
chr13	20141984	20143288	-	GJA3
chr13	20188904	20189581	-	GJB2
chr13	20222698	20223480	-	GJB6
chr13	20404132	20525794	-	CRYL1
chr13	20567977	20691172	+	IFT88
chr13	20703306	20721951	+	IL17D
chr13	20729083	20757598	-	EEF1AKMT1
chr13	20783725	20902738	-	XPO4
chr13	20974873	21046026	-	LATS2
chr13	21140553	21147339	+	SAP18
chr13	21155106	21176477	-	SKA3
chr13	21176917	21177222	+	MRPL57
chr13	21376651	21459171	-	ZDHHC20
chr13	21493252	21604148	-	MICU2
chr13	21671913	21701432	+	FGF9
chr13	23203695	23324538	+	SGCG
chr13	23289215	23411276	-	SACS
chr13	23590184	23673377	+	TNFRSF19
chr13	23730351	23889320	-	MIPEP
chr13	23891292	23896986	-	C1QTNF9B
chr13	24222930	24302770	+	SPATA13
chr13	24222930	24316004	+	RP11-307N16.6
chr13	24316004	24321765	+	C1QTNF9
chr13	24421122	24503776	-	PARP4
chr13	24680744	24711519	+	ATP12A
chr13	24764204	24879282	+	RNF17
chr13	24883180	24913025	-	CENPJ
chr13	25096199	25098091	+	PABPC3
chr13	25169607	25171619	-	AMER2
chr13	25249235	25287247	-	MTMR6
chr13	25301774	25340131	+	NUP58
chr13	25372213	26019982	+	ATP8A2
chr13	26046516	26050975	-	SHISA2
chr13	26213827	26219649	-	RNF6
chr13	26254642	26404078	+	CDK8
chr13	26642271	26685842	+	WASF3
chr13	26758826	26759827	-	GPR12
chr13	27069286	27171639	-	USP12
chr13	27253777	27256522	+	RPL21
chr13	27270945	27273491	+	RASL11A
chr13	27424738	27435594	+	GTF3A
chr13	27435678	27440448	-	MTIF3
chr13	27548338	27581703	-	LNX2
chr13	27621984	27738743	+	POLR1D
chr13	27792691	27793945	+	GSX1
chr13	27920139	27924698	+	PDX1
chr13	27963118	27969006	-	CDX2
chr13	27978109	27988637	-	URAD
chr13	28004055	28100510	-	FLT3
chr13	28138658	28292519	+	PAN3
chr13	28303170	28494843	-	FLT1
chr13	28659185	28678099	+	POMP
chr13	28700950	28717998	-	SLC46A3
chr13	29024699	29503203	+	MTUS2
chr13	29514483	29536188	-	SLC7A1
chr13	29767258	29849538	-	UBL3
chr13	30208543	30283777	-	KATNAL1
chr13	30427991	30428452	+	UBE2L5
chr13	30461360	30463680	-	HMGB1
chr13	30621141	30659353	+	USPL1
chr13	30713726	30764103	+	ALOX5AP
chr13	30906516	30924432	+	MEDAG
chr13	30932716	30974904	+	TEX26
chr13	31137092	31162094	-	HSPH1
chr13	31200085	31329665	+	B3GLCT
chr13	31739613	31802402	+	RXFP2
chr13	31945977	32295457	+	FRY
chr13	32303882	32311925	-	ZAR1L
chr13	32316461	32398767	+	BRCA2
chr13	32401883	32428082	-	N4BP2L1
chr13	32436385	32538637	-	N4BP2L2
chr13	32648773	32775049	+	PDS5B
chr13	33016441	33064183	+	KL
chr13	33105596	33350413	-	STARD13
chr13	33818179	33966122	+	RFC3
chr13	34942821	35670988	+	NBEA
chr13	35475062	35476138	-	MAB21L1
chr13	35774538	36126137	-	DCLK1
chr13	36169037	36214526	-	SOHLH2
chr13	36169037	36283606	-	CCDC169-SOHLH2
chr13	36227204	36297719	-	CCDC169
chr13	36304368	36335830	-	SPART
chr13	36432622	36442662	+	CCNA1
chr13	36695079	36695399	+	SERTM1
chr13	36819358	36827750	+	RFXAP
chr13	36848679	36879689	-	SMAD9
chr13	36949945	36999300	-	ALG5
chr13	37000806	37009296	+	EXOSC8
chr13	37009614	37051490	-	SUPT20H
chr13	37104246	37105256	-	CSNK1A1L
chr13	37563336	37598726	-	POSTN
chr13	37636906	37783333	-	TRPC4
chr13	38349920	38360775	+	UFM1
chr13	38687345	38880784	+	FREM2
chr13	38966828	38990721	-	STOML3
chr13	39011368	39037242	-	PROSER1
chr13	39038640	39047923	+	NHLRC3
chr13	39343939	39601216	-	LHFPL6
chr13	39655727	39788353	+	COG6
chr13	40559526	40666212	-	FOXO1
chr13	40729375	40771136	-	MRPS31
chr13	40793227	40809664	+	SLC25A15
chr13	40933428	40982054	-	ELF1
chr13	41061674	41082911	+	WBP4
chr13	41130490	41132511	-	KBTBD6
chr13	41192206	41194257	-	KBTBD7
chr13	41217118	41260907	-	MTRF1
chr13	41311529	41375599	+	NAA16
chr13	41457708	41470482	+	RGCC
chr13	41568200	41961015	-	VWA8
chr13	42048774	42229185	+	DGKH
chr13	42286349	42319225	+	AKAP11
chr13	42574304	42606915	+	TNFSF11
chr13	42784068	42788787	+	FAM216B
chr13	42888253	42992165	-	EPSTI1
chr13	43023627	43107245	+	DNAJC15
chr13	43213993	43412914	-	ENOX1
chr13	43837283	43869376	-	CCDC122
chr13	43880986	43890270	+	LACC1
chr13	43883800	43890109	+	RP11-65B7.2
chr13	44143921	44160855	-	SMIM2
chr13	44374026	44397309	+	SERP2
chr13	44433968	44576074	-	TSC22D1
chr13	44941209	44989436	-	NUFIP1
chr13	44989655	45028000	+	GPALPP1
chr13	45120656	45283558	+	GTF2F2
chr13	45193791	45194567	-	KCTD4
chr13	45337479	45341069	-	TPT1
chr13	45395977	45411425	-	SLC25A30
chr13	45465037	45534728	+	COG3
chr13	45541465	45597005	-	ERICH6B
chr13	45702391	45714369	+	CBY2
chr13	45783386	45851629	-	SIAH3
chr13	45957130	46045507	-	ZC3H13
chr13	46053617	46105009	-	CPB2
chr13	46127594	46159662	-	LCP1
chr13	46213035	46276800	+	LRRC63
chr13	46343315	46377953	-	RUBCNL
chr13	46553397	46750647	+	LRCH1
chr13	46771419	46791413	-	ESD
chr13	46834840	46895906	-	HTR2A
chr13	47943374	48001269	-	SUCLA2
chr13	48037747	48045796	+	NUDT15
chr13	48053323	48095078	-	MED4
chr13	48233361	48261221	+	ITM2B
chr13	48303913	48599436	+	RB1
chr13	48411392	48412423	-	LPAR6
chr13	48490114	48522364	-	RCBTB2
chr13	48706818	48707855	+	CYSLTR2
chr13	49006191	49207392	+	FNDC3A
chr13	49220338	49222374	+	MLNR
chr13	49248038	49291754	+	CDADC1
chr13	49310817	49382910	-	CAB39L
chr13	49451894	49491846	+	SETDB2
chr13	49496002	49528662	+	PHF11
chr13	49534125	49567279	-	RCBTB1
chr13	49630448	49631035	+	ARL11
chr13	49660971	49691424	-	EBPL
chr13	49701526	49792506	-	KPNA3
chr13	49915066	49936235	-	SPRYD7
chr13	50001106	50013161	+	TRIM13
chr13	50015494	50020451	+	KCNRG
chr13	50713220	50843646	-	DLEU7
chr13	50910077	50997338	+	RNASEH2B
chr13	51084154	51111209	-	C13orf42
chr13	51222502	51281253	+	FAM124A
chr13	51341092	51364279	+	SERPINE3
chr13	51365755	51452525	-	INTS6
chr13	51584688	51759766	+	WDFY2
chr13	51768190	51799659	-	DHRS12
chr13	51813230	51838530	-	RP11-147H23.3
chr13	51816754	51838530	-	TMEM272
chr13	51865412	51866077	+	CCDC70
chr13	51934759	52011337	-	ATP7B
chr13	52012419	52053698	+	ALG11
chr13	52028805	52031102	+	UTP14C
chr13	52036951	52127482	-	NEK5
chr13	52133145	52156191	-	NEK3
chr13	52377414	52402600	-	THSD1
chr13	52415833	52450594	-	VPS36
chr13	52455557	52475138	+	CKAP2
chr13	52642493	52643452	+	HNRNPA1L2
chr13	52652921	52687832	+	SUGT1
chr13	52703598	52739701	-	CNMD
chr13	52844563	52848436	-	PCDH8
chr13	53028837	53050768	+	OLFM4
chr13	57141305	57142988	+	PRR20A
chr13	57147875	57149558	+	PRR20B
chr13	57154448	57156131	+	PRR20C
chr13	57161019	57162702	+	PRR20D
chr13	57167584	57169267	+	PRR20E
chr13	57632547	57725293	+	PCDH17
chr13	59666587	60163766	-	DIAPH3
chr13	60397365	60567638	+	TDRD3
chr13	61411246	61415158	-	RP11-310K10.1
chr13	61411246	61415158	-	PCDH20
chr13	63746801	63747187	+	RP11-473M10.3
chr13	63832667	63832993	-	RP11-473M10.5
chr13	66304658	67228440	-	PCDH9
chr13	69701705	70107699	-	KLHL1
chr13	71440658	71866769	-	DACH1
chr13	72710325	72727602	-	MZT1
chr13	72727923	72755213	+	BORA
chr13	72759798	72781832	-	DIS3
chr13	72783470	73015916	+	PIBF1
chr13	73059328	73075883	+	KLF5
chr13	73695493	73995022	-	KLF12
chr13	75286795	75481767	-	TBC1D4
chr13	75526592	75537805	-	COMMD6
chr13	75549821	75605809	+	UCHL3
chr13	75621694	75858010	+	LMO7
chr13	76885174	76886148	-	KCTD12
chr13	76948559	76957982	+	ACOD1
chr13	76992099	77017142	+	CLN5
chr13	76992099	77109658	+	RP11-226E21.4
chr13	77007148	77021860	-	FBXL3
chr13	77045381	77326775	-	MYCBP2
chr13	77326908	77326988	-	AC001226.8
chr13	77555876	77644271	+	SCEL
chr13	77697914	77763217	+	SLAIN1
chr13	77896445	77919615	-	EDNRB
chr13	78601418	78603326	-	POU4F1
chr13	78615583	78659120	-	OBI1
chr13	79314973	79405774	-	RBM26
chr13	79481204	79551117	+	NDFIP2
chr13	80336761	80337705	-	SPRY2
chr13	83879420	83881507	-	SLITRK1
chr13	85793986	85796508	-	SLITRK6
chr13	87675389	87678262	+	SLITRK5
chr13	91399047	92866436	+	GPC5
chr13	93227457	94403214	+	GPC6
chr13	94439901	94479255	-	DCT
chr13	94574785	94596136	-	TGDS
chr13	94601928	94627168	+	GPR180
chr13	94711222	94712049	-	SOX21
chr13	95021578	95301314	-	ABCC4
chr13	95433834	95578011	+	CLDN10
chr13	95582237	95642029	-	DZIP1
chr13	95677256	95791027	+	DNAJC3
chr13	95801793	96053312	-	UGGT2
chr13	96090863	96833195	+	HS6ST3
chr13	96986749	96987759	-	OXGR1
chr13	97276236	97391446	+	MBNL2
chr13	97434471	97464439	+	RAP2A
chr13	97969781	98021819	+	IPO5
chr13	98176166	98177236	-	RNF113B
chr13	98213243	98448314	+	FARP1
chr13	98453176	98576786	-	STK24
chr13	98684727	98752598	-	SLC15A1
chr13	98794629	99086351	-	DOCK9
chr13	99200909	99385332	+	UBAC2
chr13	99254880	99255872	-	GPR18
chr13	99295063	99296145	-	GPR183
chr13	99501607	99562755	+	TM9SF2
chr13	99606696	99891410	+	CLYBL
chr13	99965380	99971675	-	ZIC5
chr13	99982065	99985679	+	ZIC2
chr13	100089121	100530163	+	PCCA
chr13	100532133	100532591	-	GGACT
chr13	100604997	100670362	-	TMTC4
chr13	101055298	101399126	-	NALCN
chr13	101452834	101715651	+	ITGBL1
chr13	101722834	102401678	-	FGF14
chr13	102597039	102678313	+	TPP2
chr13	102686034	102694498	-	METTL21C
chr13	102729454	102758932	-	CCDC168
chr13	102766404	102770026	-	TEX30
chr13	102784498	102798670	-	POGLUT2
chr13	102805131	102839862	+	BIVM
chr13	102807268	102875900	+	BIVM-ERCC5
chr13	102846267	102875900	+	ERCC5
chr13	103046136	103066249	-	SLC10A2
chr13	105466289	105490078	+	DAOA
chr13	106493043	106534964	-	EFNB2
chr13	106543999	106567919	-	ARGLU1
chr13	107170500	107866596	-	FAM155A
chr13	108208536	108211268	-	LIG4
chr13	108229219	108230229	+	ABHD13
chr13	108269896	108306935	+	TNFSF13B
chr13	108629845	109206833	+	MYO16
chr13	109756307	109786053	-	IRS2
chr13	110150366	110307027	-	COL4A1
chr13	110307904	110512188	+	COL4A2
chr13	110523668	110561519	-	RAB20
chr13	110615592	110638525	+	NAXD
chr13	110641540	110706093	-	CARS2
chr13	110712974	110719929	+	ING1
chr13	110879640	110914934	-	ANKRD10
chr13	111115527	111303110	+	ARHGEF7
chr13	111316211	111344120	+	TEX29
chr13	112067659	112068831	+	SOX1
chr13	112376386	112434546	+	SPACA7
chr13	112485996	112587980	-	TUBGCP3
chr13	112690417	112882061	+	ATP11A
chr13	112902203	113096856	+	MCF2L
chr13	113105842	113119005	+	F7
chr13	113122856	113149514	+	F10
chr13	113158661	113172102	+	PROZ
chr13	113178201	113208634	-	PCID2
chr13	113209628	113263579	+	CUL4A
chr13	113297435	113322418	+	LAMP1
chr13	113324432	113364051	-	GRTP1
chr13	113403381	113453437	-	ADPRHL1
chr13	113458032	113490811	-	DCUN1D2
chr13	113495582	113550809	+	TMCO3
chr13	113585838	113640264	+	TFDP1
chr13	113649377	113658144	-	ATP4B
chr13	113667387	113735360	+	GRK1
chr13	113759270	113811900	+	TMEM255B
chr13	113820867	113863920	-	GAS6
chr13	113956776	113973997	-	C13orf46
chr13	113979350	114132489	-	RASA3
chr13	114179331	114222515	+	CFAP97D2
chr13	114235085	114272440	+	CDC16
chr13	114281640	114304914	+	UPF3A
chr13	114323843	114326278	+	CHAMP1
chr14	18601117	18602094	+	OR11H12
chr14	18967486	18997155	+	POTEM
chr14	19404621	19434289	-	POTEG
chr14	19712939	19713916	-	OR11H2
chr14	19743670	19748366	+	OR4Q3
chr14	19780323	19781261	+	OR4M1
chr14	19827449	19828369	+	OR4N2
chr14	19876268	19877209	+	OR4K2
chr14	19920607	19921575	+	OR4K5
chr14	19935667	19936599	+	OR4K1
chr14	19975591	19976562	+	OR4K15
chr14	20014264	20015193	-	OR4K14
chr14	20033847	20034758	-	OR4K13
chr14	20060045	20060980	+	OR4L1
chr14	20117500	20118435	+	OR4K17
chr14	20143736	20144659	+	OR4N5
chr14	20197438	20198370	+	OR11G2
chr14	20223710	20224699	+	OR11H6
chr14	20242822	20243763	+	OR11H4
chr14	20289630	20305937	-	TTC5
chr14	20311553	20320343	-	CCNB1IP1
chr14	20343642	20357794	+	PARP2
chr14	20368440	20408439	-	TEP1
chr14	20428852	20435811	-	KLHL33
chr14	20447243	20454683	-	OSGEP
chr14	20455646	20457505	+	APEX1
chr14	20458335	20461325	-	PIP4P1
chr14	20469525	20476598	+	PNP
chr14	20505941	20511119	+	RNASE10
chr14	20556455	20558615	-	RNASE9
chr14	20583878	20584474	-	RNASE11
chr14	20584340	20590723	-	RP11-14J7.7
chr14	20590283	20590723	-	RNASE12
chr14	20640699	20641691	-	OR6S1
chr14	20693565	20699361	+	RP11-903H12.5
chr14	20693565	20694005	+	ANG
chr14	20699372	20699812	+	RNASE4
chr14	20747581	20748021	+	EDDM3A
chr14	20770151	20770591	+	EDDM3B
chr14	20781700	20782149	+	RNASE6
chr14	20801601	20802068	-	RNASE1
chr14	20891687	20892166	+	RNASE3
chr14	20955772	20956254	+	RNASE2
chr14	20990003	20996887	+	METTL17
chr14	20999447	21001576	+	SLC39A2
chr14	21016882	21070851	-	NDRG2
chr14	21030582	21036274	+	TPPP2
chr14	21033821	21034288	-	RNASE13
chr14	21042993	21043460	+	RNASE7
chr14	21057893	21058354	+	RNASE8
chr14	21070397	21088868	+	ARHGEF40
chr14	21090539	21098851	-	ZNF219
chr14	21101344	21103255	+	TMEM253
chr14	21154940	21156025	-	OR5AU1
chr14	21211224	21234193	-	HNRNPC
chr14	21287977	21351213	+	RPGRIP1
chr14	21352676	21383927	-	SUPT16H
chr14	21385616	21431816	-	CHD8
chr14	21460325	21476872	-	RAB2B
chr14	21476655	21496603	+	TOX4
chr14	21498261	21511223	-	METTL3
chr14	21522011	21536921	-	SALL2
chr14	21569806	21570744	-	OR10G3
chr14	21633913	21634842	-	OR10G2
chr14	21665083	21666021	+	OR4E2
chr14	21669991	21670935	-	OR4E1
chr14	22565115	22589157	-	DAD1
chr14	22598307	22610945	+	ABHD4
chr14	22633771	22634811	-	OR6J1
chr14	22766522	22771555	+	OXA1L
chr14	22773613	22813398	-	SLC7A7
chr14	22829913	22834318	+	MRPL52
chr14	22836818	22849038	+	MMP14
chr14	22872304	22877524	+	LRP10
chr14	22883288	22886906	+	REM2
chr14	22901733	22911393	-	RBM23
chr14	22920684	22929361	-	PRMT5
chr14	22946528	22955154	-	HAUS4
chr14	22946528	22982258	-	RP11-298I3.5
chr14	22973446	22982266	-	AJUBA
chr14	22987218	22999023	-	C14orf93
chr14	23016634	23034881	-	PSMB5
chr14	23042226	23043125	+	PSMB11
chr14	23047983	23055733	-	CDH24
chr14	23059151	23095286	-	ACIN1
chr14	23097659	23098078	+	C14orf119
chr14	23099285	23104920	-	LMLN2
chr14	23117490	23119091	-	CEBPE
chr14	23127180	23182914	-	SLC7A8
chr14	23240346	23272888	+	RNF212B
chr14	23275578	23293576	-	HOMEZ
chr14	23301439	23302576	-	PPP1R3E
chr14	23307768	23311095	+	BCL2L2
chr14	23307768	23325283	+	BCL2L2-PABPN1
chr14	23321470	23325283	+	PABPN1
chr14	23346651	23352741	-	SLC22A17
chr14	23357229	23365025	-	EFS
chr14	23372967	23375877	+	IL25
chr14	23377252	23379484	+	CMTM5
chr14	23382043	23407223	-	MYH6
chr14	23412857	23433732	-	MYH7
chr14	23469716	23509359	+	NGDN
chr14	23521965	23535325	-	ZFHX2
chr14	23556758	23558837	+	THTPA
chr14	23559752	23567314	-	AP1G2
chr14	23569637	23577457	-	JPH4
chr14	23638865	23645299	+	DHRS2
chr14	23953789	23968868	+	DHRS4
chr14	23987230	24005997	+	DHRS4L2
chr14	24052154	24069401	+	CARMIL3
chr14	24070983	24077727	+	CPNE6
chr14	24081239	24082848	-	NRL
chr14	24094069	24110415	+	PCK2
chr14	24115595	24123306	+	DCAF11
chr14	24120956	24131829	+	RP11-468E2.6
chr14	24131564	24132820	+	FITM1
chr14	24136263	24138813	+	PSME1
chr14	24139013	24141304	-	EMC9
chr14	24143412	24146581	-	PSME2
chr14	24147699	24160570	+	RNF31
chr14	24147699	24160570	+	RP11-468E2.4
chr14	24162145	24166252	+	IRF9
chr14	24172553	24180254	+	REC8
chr14	24180445	24188787	-	IPO4
chr14	24189418	24195019	-	TM9SF1
chr14	24189418	24213439	-	RP11-468E2.1
chr14	24189418	24190416	-	RP11-468E2.2
chr14	24205924	24208143	+	TSSK4
chr14	24209880	24213439	-	CHMP4A
chr14	24214027	24215955	-	MDP1
chr14	24214096	24232267	-	NEDD8-MDP1
chr14	24217130	24232267	-	NEDD8
chr14	24233200	24239001	+	GMPR2
chr14	24239800	24242332	-	TINF2
chr14	24249316	24262352	-	TGM1
chr14	24265618	24271115	-	RABGGTA
chr14	24290862	24299106	-	DHRS1
chr14	24299955	24306490	+	NOP9
chr14	24305636	24307858	-	CIDEB
chr14	24310572	24311738	+	LTB4R2
chr14	24315652	24316707	+	LTB4R
chr14	24318419	24334652	-	ADCY4
chr14	24336178	24339826	-	RIPK3
chr14	24367055	24377702	+	NFATC4
chr14	24399247	24417443	+	NYNRIN
chr14	24427792	24430885	-	CBLN3
chr14	24430731	24437282	+	KHNYN
chr14	24440086	24442769	-	SDR39U1
chr14	24505519	24508235	-	CMA1
chr14	24573640	24576223	-	CTSG
chr14	24606606	24609613	-	GZMH
chr14	24631074	24634160	-	GZMB
chr14	24812712	24974818	-	STXBP6
chr14	26447962	26597436	-	NOVA1
chr14	28767280	28768746	+	FOXG1
chr14	29577241	30047742	-	PRKD1
chr14	30560757	30616531	+	G2E3
chr14	30622339	30735606	+	SCFD1
chr14	30874939	30894917	+	COCH
chr14	30895414	31026185	-	STRN3
chr14	31066197	31129060	+	AP4S1
chr14	31100933	31205936	-	HECTD1
chr14	31293308	31402975	-	HEATR5A
chr14	31428169	31457393	-	RP11-176H8.1
chr14	31448132	31457393	-	DTD2
chr14	31482967	31483965	-	GPR33
chr14	31550895	31859177	+	NUBPL
chr14	32077366	32154945	+	ARHGAP5
chr14	32433494	32829994	+	AKAP6
chr14	32934846	33801106	+	NPAS3
chr14	33925894	34092323	-	EGLN3
chr14	34435204	34462207	-	SPTSSA
chr14	34516313	34539628	-	EAPP
chr14	34563125	34630152	-	SNX6
chr14	34712868	34714540	-	CFL2
chr14	34753511	34874604	-	BAZ1A
chr14	34996710	35029149	+	SRP54
chr14	35046464	35081225	+	FAM177A1
chr14	35085593	35121959	-	PPP2R3C
chr14	35123246	35273563	+	PRORP
chr14	35123246	35273563	+	RP11-561B11.2
chr14	35278700	35317303	+	PSMA6
chr14	35402016	35404644	-	NFKBIA
chr14	35534253	35535950	+	INSM2
chr14	35539545	35808835	-	RALGAPA1
chr14	35826517	35931768	+	BRMS1L
chr14	36299086	36320588	-	MBIP
chr14	36491257	36519357	-	SFTA3
chr14	36517281	36520129	-	NKX2-1
chr14	36580905	36582389	-	NKX2-8
chr14	36662090	36676449	+	PAX9
chr14	36680661	37172350	-	SLC25A21
chr14	37247889	37546968	+	MIPOL1
chr14	37591368	37594972	-	FOXA1
chr14	37622065	37842288	+	TTC6
chr14	38209390	38210562	+	SSTR1
chr14	38254553	38256022	-	CLEC14A
chr14	39033242	39096118	-	SEC23A
chr14	39114339	39136476	+	GEMIN2
chr14	39150353	39170095	-	TRAPPC6B
chr14	39175280	39181860	+	PNN
chr14	39234115	39386949	+	MIA2
chr14	39399519	39432162	-	FBXO33
chr14	41886626	41904172	+	LRFN5
chr14	44504513	44506987	-	FSCB
chr14	44900436	44905547	+	C14orf28
chr14	44929031	44960928	-	KLHL28
chr14	44962422	45073558	+	TOGARAM1
chr14	45095240	45114910	+	PRPF39
chr14	45116201	45134456	-	FKBP3
chr14	45136032	45200005	+	FANCM
chr14	45204112	45247286	-	MIS18BP1
chr14	46651095	46651736	-	RPL10L
chr14	46841934	47674796	-	MDGA2
chr14	49577815	49598452	-	RPS29
chr14	49599021	49614493	+	LRR1
chr14	49618787	49619104	-	RPL36AL
chr14	49621269	49622609	+	MGAT2
chr14	49625545	49635149	-	DNAAF2
chr14	49643655	49688203	-	POLE2
chr14	49693195	49751769	+	KLHDC1
chr14	49768469	49782950	+	KLHDC2
chr14	49784639	49852753	-	NEMF
chr14	49893737	49894261	+	ARF6
chr14	50109702	50116552	-	VCPKMT
chr14	50118347	50231283	-	SOS2
chr14	50237599	50312150	-	L2HGDH
chr14	50321488	50335555	+	DMAC2L
chr14	50330077	50395871	-	CDKL1
chr14	50420022	50532049	-	MAP4K5
chr14	50560266	50632475	+	ATL1
chr14	50634156	50667967	-	SAV1
chr14	50723466	50822056	-	NIN
chr14	50858092	50944403	-	PYGL
chr14	50872175	50904363	+	ABHD12B
chr14	50977294	51094939	-	TRIM9
chr14	51240293	51254516	+	TMX1
chr14	51689837	51728026	+	FRMD6
chr14	51827744	51979342	+	GNG2
chr14	51989640	52004513	+	RTRAF
chr14	52005489	52068994	-	NID2
chr14	52267815	52274961	+	PTGDR
chr14	52314549	52327451	+	PTGER2
chr14	52432307	52543557	-	TXNDC16
chr14	52553148	52635112	+	GPR137C
chr14	52643573	52695481	-	ERO1A
chr14	52707178	52727614	+	PSMC6
chr14	52730475	52771103	+	STYX
chr14	52778314	52784650	-	GNPNAT1
chr14	52858380	52950568	-	FERMT2
chr14	53046771	53153098	-	DDHD1
chr14	53950035	53952222	-	BMP4
chr14	54397069	54420075	+	CDKN3
chr14	54427817	54441327	-	CNIH1
chr14	54478091	54488927	-	GMFB
chr14	54509960	54538380	+	CGRRF1
chr14	54567917	54788941	+	SAMD4A
chr14	54843042	54902663	-	GCH1
chr14	54941493	55026787	-	WDHD1
chr14	55043042	55044361	+	SOCS4
chr14	55061684	55064624	+	MAPK1IP1L
chr14	55137374	55145268	+	LGALS3
chr14	55148354	55189179	-	DLGAP5
chr14	55350391	55352523	+	FBXO34
chr14	55369622	55411822	-	ATG14
chr14	55414382	55440545	-	TBPL2
chr14	55612049	55701375	+	KTN1
chr14	56118661	56297163	+	PELI2
chr14	56491533	56650110	+	TMEM260
chr14	56801738	56805456	-	OTX2
chr14	57208612	57268648	-	EXOC5
chr14	57269315	57288881	+	AP5M1
chr14	57390958	57409513	+	NAA30
chr14	57471358	57493715	-	CCDC198
chr14	57564138	57865825	-	SLC35F4
chr14	58004739	58139358	-	ARMH4
chr14	58200218	58234548	+	ACTR10
chr14	58244921	58271892	+	PSMA3
chr14	58299855	58371986	+	ARID4A
chr14	58395958	58408579	+	TOMM20L
chr14	58409037	58411945	-	TIMM9
chr14	58427629	58547973	+	KIAA0586
chr14	58638203	58647131	+	DACT1
chr14	59263478	59368856	+	DAAM1
chr14	59463745	59465226	-	GPR135
chr14	59472968	59484316	-	L3HYPDH
chr14	59484590	59504069	+	JKAMP
chr14	59505242	59576775	-	CCDC175
chr14	59596748	59870630	-	RTN1
chr14	59927944	60063405	+	LRRC9
chr14	60107639	60168745	+	PCNX4
chr14	60144857	60165309	-	DHRS7
chr14	60245848	60292479	+	PPM1A
chr14	60397834	60485078	-	C14orf39
chr14	60509399	60511249	+	SIX6
chr14	60646286	60658223	-	SIX1
chr14	60713410	60724258	-	SIX4
chr14	60734863	60968583	+	MNAT1
chr14	60975112	60981118	-	TRMT5
chr14	60981278	61083709	+	SLC38A6
chr14	61280095	61281147	-	TMEM30B
chr14	61322102	61549828	+	PRKCH
chr14	61529128	61657619	+	RP11-47I22.4
chr14	61695805	61747082	+	HIF1A
chr14	61762461	61794980	+	SNAPC1
chr14	61812798	62100704	+	SYT16
chr14	62707511	63045186	-	KCNH5
chr14	63204870	63291181	+	RHOJ
chr14	63312931	63317849	-	GPHB5
chr14	63376012	63539685	-	PPP2R5E
chr14	63598782	63599942	-	WDR89
chr14	63686108	63727944	-	SGPP1
chr14	63909149	64225561	+	SYNE2
chr14	64084920	64282985	-	ESR2
chr14	64388428	64459932	+	MTHFD1
chr14	64449554	64490533	-	ZBTB25
chr14	64468395	64469675	+	AKAP5
chr14	64521505	64531894	+	ZBTB1
chr14	64540850	64542766	+	HSPA2
chr14	64549998	64589335	+	PPP1R36
chr14	64716069	64743700	+	PLEKHG3
chr14	64749309	64823094	-	SPTB
chr14	64914496	65061309	+	CHURC1-FNTB
chr14	64914496	64943409	+	CHURC1
chr14	64939491	64942726	-	GPX2
chr14	64948357	64972852	-	RAB15
chr14	64986954	65061309	+	FNTB
chr14	65006207	65102339	-	MAX
chr14	65561564	65742407	+	FUT8
chr14	66486503	66498469	+	CCDC196
chr14	66508528	67181567	+	GPHN
